City,Location,Price,Area,BHK,Gymnasium,SwimmingPool,ClubHouse,24X7Security,PowerBackup,CarParking
Delhi,Bamnoli Sector 28 Dwarka,6200000,620,2,9,9,9,9,9,9
Delhi,Sector24,13000000,850,2,9,9,9,9,9,9
Delhi,IP Extension,25500000,1300,3,9,9,9,9,9,9
Delhi,Saket,5500000,1700,3,9,9,9,9,9,9
Delhi,Anand Lok,2450000,800,2,9,9,9,9,9,9
Delhi,Devli,354099999,700,2,9,9,9,9,9,9
Delhi,Safdarjung Enclave,3800000,5412,4,9,9,9,9,9,9
Delhi,Zakir Nagar,2000000,990,3,9,9,9,9,9,9
Delhi,Khanpur Deoli,3000000,675,2,9,9,9,9,9,9
Delhi,Paryavaran Complex,6800000,900,2,9,9,9,9,9,9
Delhi,Jasola,5000000,972,3,9,9,9,9,9,9
Delhi,Dwarka Mor,10500000,600,2,9,9,9,9,9,9
Delhi,i p extension patparganj,14500000,1150,3,9,9,9,9,9,9
Delhi,Sector 6 Dwarka,24000000,1869,3,9,9,9,9,9,9
Delhi,Sector 6 Dwarka,19500000,2798,4,9,9,9,9,9,9
Delhi,Sector 6 Dwarka,23000000,2369,4,9,9,9,9,9,9
Delhi,Sector 6 Dwarka,7500000,2600,4,9,9,9,9,9,9
Delhi,Inderpuri,150000000,900,2,9,9,9,9,9,9
Delhi,Sainik Farms,11200000,16000,1,9,9,9,9,9,9
Delhi,Sarita Vihar,7500000,1100,2,9,9,9,9,9,9
Delhi,MBS Nagar Block WZ,21000000,900,3,9,9,9,9,9,9
Delhi,Block A,4500000,1800,3,9,9,9,9,9,9
Delhi,MBS Nagar Block WZ,21000000,495,2,9,9,9,9,9,9
Delhi,Block A,50000000,1400,3,9,9,9,9,9,9
Delhi,New Ashok Nagar Block E,7500000,1400,4,9,9,9,9,9,9
Delhi,MBS Nagar Block WZ,12500000,900,3,9,9,9,9,9,9
Delhi,Jasola,22500000,1450,3,9,9,9,9,9,9
Delhi,Sector 22 Dwarka,270000000,2210,3,9,9,9,9,9,9
Delhi,Greater Kailash,325000000,5422,4,9,9,9,9,9,9
Delhi,Greater Kailash,320000000,7254,5,9,9,9,9,9,9
Delhi,Greater Kailash,4800000,7251,5,9,9,9,9,9,9
Delhi,Pocket 12,19000000,900,3,9,9,9,9,9,9
Delhi,Alaknanda Gangotri Enclave,42500000,1200,3,9,9,9,9,9,9
Delhi,Chittaranjan Park,15500000,2900,4,9,9,9,9,9,9
Delhi,Alaknanda Gangotri Enclave,13500000,1000,2,9,9,9,9,9,9
Delhi,Alaknanda Gangotri Enclave,13000000,1000,2,9,9,9,9,9,9
Delhi,Chittaranjan Park,10500000,1150,2,9,9,9,9,9,9
Delhi,Chittaranjan Park,15500000,1150,2,9,9,9,9,9,9
Delhi,Delhi,16000000,1400,3,9,9,9,9,9,9
Delhi,Delhi,25000000,2000,3,9,9,9,9,9,9
Delhi,Delhi,10800000,3600,4,9,9,9,9,9,9
Delhi,Sector 18A Dwarka,14600000,1333,2,9,9,9,9,9,9
Delhi,Sector 19 Dwarka,17000000,1894,3,9,9,9,9,9,9
Delhi,Sector 19B,14800000,1904,3,9,9,9,9,9,9
Delhi,Sector 4 Dwarka,50000000,1894,3,9,9,9,9,9,9
Delhi,Delhi,50000000,4430,5,9,9,9,9,9,9
Delhi,Delhi,16000000,4430,5,9,9,9,9,9,9
Delhi,Delhi,20000000,2000,3,9,9,9,9,9,9
Delhi,Delhi,16000000,2400,3,9,9,9,9,9,9
Delhi,Delhi,15500000,2400,3,9,9,9,9,9,9
Delhi,Delhi,15500000,1500,3,9,9,9,9,9,9
Delhi,Delhi,11800000,1850,3,9,9,9,9,9,9
Delhi,Delhi,14700000,1200,2,9,9,9,9,9,9
Delhi,Delhi,17500000,1800,3,9,9,9,9,9,9
Delhi,Delhi,11800000,1950,3,9,9,9,9,9,9
Delhi,Delhi,15500000,1200,2,9,9,9,9,9,9
Delhi,Delhi,23500000,1400,3,9,9,9,9,9,9
Delhi,Delhi,23500000,2600,4,9,9,9,9,9,9
Delhi,Delhi,45000000,2600,4,9,9,9,9,9,9
Delhi,Delhi,13000000,4430,5,9,9,9,9,9,9
Delhi,Delhi,13899999,1420,2,9,9,9,9,9,9
Delhi,Sector 23 Dwarka,10800000,1906,3,9,9,9,9,9,9
Delhi,Sector 4 Dwarka,19000000,1894,3,9,9,9,9,9,9
Delhi,Sector 19 Dwarka,15800000,2200,4,9,9,9,9,9,9
Delhi,Sector 4 Dwarka,16500000,1886,3,9,9,9,9,9,9
Delhi,Sector 4 Dwarka,654599999,2863,3,9,9,9,9,9,9
Delhi,Hauz Khas,383500000,5621,4,9,9,9,9,9,9
Delhi,Safdarjung Enclave,21000000,5211,5,9,9,9,9,9,9
Delhi,Sector 13 Dwarka,16500000,2350,4,9,9,9,9,9,9
Delhi,Sector 13 Dwarka,16500000,1800,3,9,9,9,9,9,9
Delhi,Delhi,60000000,1200,2,9,9,9,9,9,9
Delhi,Roop Nagar,25000000,2202,4,9,9,9,9,9,9
Delhi,Kamla Nagar,6000000,1501,2,9,9,9,9,9,9
Delhi,param puri,9500000,1000,2,9,9,9,9,9,9
Delhi,Om Nagar,16000000,1100,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,2000000,1100,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,65000000,620,2,9,9,9,9,9,9
Delhi,Om Nagar,6000000,1854,3,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,6000000,1000,2,9,9,9,9,9,9
Delhi,param puri,65000000,1000,2,9,9,9,9,9,9
Delhi,Om Nagar,55000000,1854,3,9,9,9,9,9,9
Delhi,Om Nagar,9500000,426,2,9,9,9,9,9,9
Delhi,Paschim Vihar,17000000,1000,3,9,9,9,9,9,9
Delhi,Sector 5 Dwarka,35000000,2200,4,9,9,9,9,9,9
Delhi,Om Nagar,55000000,2500,4,9,9,9,9,9,9
Delhi,Om Nagar,45000000,4503,5,9,9,9,9,9,9
Delhi,Om Nagar,35000000,400,2,9,9,9,9,9,9
Delhi,Om Nagar,90000000,2500,4,9,9,9,9,9,9
Delhi,Om Nagar,65000000,2700,5,9,9,9,9,9,9
Delhi,Om Nagar,12500000,1872,3,9,9,9,9,9,9
Delhi,Road Number 1,7500000,990,2,9,9,9,9,9,9
Delhi,param puri,13000000,1504,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,2300000,2520,2,9,9,9,9,9,9
Delhi,Pitampura Vaishali,3200000,900,2,9,9,9,9,9,9
Delhi,Om Nagar,2200000,1350,2,9,9,9,9,9,9
Delhi,KMP Expressway,40000000,405,2,9,9,9,9,9,9
Delhi,Om Nagar,2100000,1530,2,9,9,9,9,9,9
Delhi,Pratap Nagar,8800000,2448,2,9,9,9,9,9,9
Delhi,Sarita Vihar,170000000,900,2,9,9,9,9,9,9
Delhi,Pitampura Vaishali,7000000,2000,6,9,9,9,9,9,9
Delhi,Om Nagar,80000000,900,2,9,9,9,9,9,9
Delhi,Pratap Nagar,20000000,400,2,9,9,9,9,9,9
Delhi,Pratap Vihar,30000000,2850,2,9,9,9,9,9,9
Delhi,Om Nagar,10000000,2500,2,9,9,9,9,9,9
Delhi,Om Nagar,22400000,1500,2,9,9,9,9,9,9
Delhi,Sector-18 Dwarka,200000000,2580,4,9,9,9,9,9,9
Delhi,Om Nagar,3000000,5175,3,9,9,9,9,9,9
Delhi,Jogabai Extension New Delhi,3500000,990,3,9,9,9,9,9,9
Delhi,Moti Nagar,14900000,720,2,9,9,9,9,9,9
Delhi,Delhi,21100000,1550,3,9,9,9,9,9,9
Delhi,Alaknanda,17500000,1550,3,9,9,9,9,9,9
Delhi,Alaknanda,19500000,1150,3,9,9,9,9,9,9
Delhi,Alaknanda,20500000,1350,3,9,9,9,9,9,9
Delhi,Alaknanda,14000000,1550,3,9,9,9,9,9,9
Delhi,Alaknanda,19900000,1150,3,9,9,9,9,9,9
Delhi,Kalkaji,14700000,1250,2,9,9,9,9,9,9
Delhi,Alaknanda,19000000,1150,2,9,9,9,9,9,9
Delhi,Alaknanda,19000000,1400,3,9,9,9,9,9,9
Delhi,Alaknanda,16500000,1350,3,9,9,9,9,9,9
Delhi,Alaknanda,18500000,1300,3,9,9,9,9,9,9
Delhi,Alaknanda,9000000,1350,3,9,9,9,9,9,9
Delhi,Kalkaji,20500000,750,2,9,9,9,9,9,9
Delhi,Alaknanda,24500000,1450,3,9,9,9,9,9,9
Delhi,Alaknanda,20099999,1550,4,9,9,9,9,9,9
Delhi,Alaknanda,19000000,1450,3,9,9,9,9,9,9
Delhi,Alaknanda,16200000,1350,3,9,9,9,9,9,9
Delhi,Alaknanda,55000000,1200,3,9,9,9,9,9,9
Delhi,Delhi,15000000,2150,4,9,9,9,9,9,9
Delhi,Alaknanda,24200000,1100,2,9,9,9,9,9,9
Delhi,Alaknanda,22500000,1550,3,9,9,9,9,9,9
Delhi,Chittaranjan Park,18000000,2100,3,9,9,9,9,9,9
Delhi,Alaknanda,15200000,1350,3,9,9,9,9,9,9
Delhi,Alaknanda,24000000,1200,2,9,9,9,9,9,9
Delhi,Alaknanda,15000000,1650,4,9,9,9,9,9,9
Delhi,Alaknanda,16500000,1200,2,9,9,9,9,9,9
Delhi,Alaknanda,3200000,1150,2,9,9,9,9,9,9
Delhi,Chhatarpur Extension,16200000,450,2,9,9,9,9,9,9
Delhi,Alaknanda,14000000,1300,3,9,9,9,9,9,9
Delhi,Alaknanda,9000000,1200,2,9,9,9,9,9,9
Delhi,Chittaranjan Park,15000000,1150,2,9,9,9,9,9,9
Delhi,Alaknanda,10500000,1250,2,9,9,9,9,9,9
Delhi,Kalkaji,24500000,750,2,9,9,9,9,9,9
Delhi,Alaknanda,14000000,1850,3,9,9,9,9,9,9
Delhi,Alaknanda,10500000,1150,3,9,9,9,9,9,9
Delhi,Vasant Kunj,9000000,950,2,9,9,9,9,9,9
Delhi,Block H,10500000,756,2,9,9,9,9,9,9
Delhi,Block C,12000000,756,2,9,9,9,9,9,9
Delhi,Block H,12000000,1125,3,9,9,9,9,9,9
Delhi,vikaspuri,13000000,1200,4,9,9,9,9,9,9
Delhi,Block C,13000000,1125,3,9,9,9,9,9,9
Delhi,Block C4H,23000000,1125,3,9,9,9,9,9,9
Delhi,Block C,12500000,1800,3,9,9,9,9,9,9
Delhi,Block C,23000000,1125,3,9,9,9,9,9,9
Delhi,vikaspuri,24000000,2430,4,9,9,9,9,9,9
Delhi,vikaspuri,12000000,1800,3,9,9,9,9,9,9
Delhi,Block D,13000000,1125,3,9,9,9,9,9,9
Delhi,Block C,22000000,1115,3,9,9,9,9,9,9
Delhi,Block A,9200000,1800,3,9,9,9,9,9,9
Delhi,Sector 13 Dwarka,12500000,1075,3,9,9,9,9,9,9
Delhi,Sector 13 Rohini,12500000,1300,3,9,9,9,9,9,9
Delhi,Sector 9 Rohini,15500000,1100,3,9,9,9,9,9,9
Delhi,Karampura,170000000,1387,2,9,9,9,9,9,9
Delhi,Pitampura,7500000,1530,2,9,9,9,9,9,9
Delhi,West End,45000000,850,2,9,9,9,9,9,9
Delhi,Chattarpur,2100000,1500,5,9,9,9,9,9,9
Delhi,Pitampura,55000000,900,2,9,9,9,9,9,9
Delhi,Kamla Nagar,55000000,422,2,9,9,9,9,9,9
Delhi,Hari Nagar,7500000,4506,5,9,9,9,9,9,9
Delhi,West Punjabi Bagh,3200000,1500,3,9,9,9,9,9,9
Delhi,Delhi,18000000,5175,3,9,9,9,9,9,9
Delhi,Sarita Vihar,100000000,2000,4,9,9,9,9,9,9
Delhi,Punjabi Bagh,70000000,3015,8,9,9,9,9,9,9
Delhi,Om Nagar,35000000,1620,2,9,9,9,9,9,9
Delhi,Hari Nagar,70000000,2500,4,9,9,9,9,9,9
Delhi,Rana Pratap Bagh,3500000,400,2,9,9,9,9,9,9
Delhi,Roop Nagar,3200000,420,2,9,9,9,9,9,9
Delhi,Roop Nagar,2200000,505,2,9,9,9,9,9,9
Delhi,Greater Kailash,60000000,1700,2,9,9,9,9,9,9
Delhi,Roop Nagar,40000000,2200,4,9,9,9,9,9,9
Delhi,Kamla Nagar,35000000,1800,3,9,9,9,9,9,9
Delhi,Roop Nagar,3500000,2500,4,9,9,9,9,9,9
Delhi,Malka Ganj,2000000,440,2,9,9,9,9,9,9
Delhi,Roop Nagar,3000000,5625,5,9,9,9,9,9,9
Delhi,Roop Nagar,60000000,1200,2,9,9,9,9,9,9
Delhi,Shakti Nagar,20000000,1503,2,9,9,9,9,9,9
Delhi,Jor bagh,200000000,1800,3,9,9,9,9,9,9
Delhi,Roop Nagar,2300000,5625,5,9,9,9,9,9,9
Delhi,Azadpur,100000000,1300,2,9,9,9,9,9,9
Delhi,Shakti Nagar,2600000,500,2,9,9,9,9,9,9
Delhi,Jor bagh,60000000,1100,2,9,9,9,9,9,9
Delhi,Malka Ganj,20000000,2000,2,9,9,9,9,9,9
Delhi,Sector-18 Dwarka,452100000,2200,4,9,9,9,9,9,9
Delhi,Saket,419099999,6521,4,9,9,9,9,9,9
Delhi,Panchsheel Enclave,8500000,5211,4,9,9,9,9,9,9
Delhi,Janakpuri,65000000,1000,2,9,9,9,9,9,9
Delhi,Geetanjali Enclave,18000000,3123,4,9,9,9,9,9,9
Delhi,Kalkaji Govindpuri,10700000,1200,2,9,9,9,9,9,9
Delhi,Ali Gaon,35000000,1550,3,9,9,9,9,9,9
Delhi,Om Nagar,7000000,2500,2,9,9,9,9,9,9
Delhi,Noida,7500000,1700,2,9,9,9,9,9,9
Delhi,Om Nagar,9500000,1200,2,9,9,9,9,9,9
Delhi,Om Nagar,9000000,1100,3,9,9,9,9,9,9
Delhi,Om Nagar,16000000,400,2,9,9,9,9,9,9
Delhi,Mall Road,2200000,1100,2,9,9,9,9,9,9
Delhi,Kamla Nagar,2200000,2322,2,9,9,9,9,9,9
Delhi,Om Nagar,9000000,2322,2,9,9,9,9,9,9
Delhi,Om Nagar,35000000,2250,5,9,9,9,9,9,9
Delhi,Om Nagar,70000000,2500,4,9,9,9,9,9,9
Delhi,Om Nagar,3000000,1503,2,9,9,9,9,9,9
Delhi,Om Nagar,3000000,1206,2,9,9,9,9,9,9
Delhi,North Campus,6000000,2500,2,9,9,9,9,9,9
Delhi,North Campus,16000000,400,2,9,9,9,9,9,9
Delhi,Sarita Vihar,11000000,1450,3,9,9,9,9,9,9
Delhi,Paschim Vihar,180000000,900,3,9,9,9,9,9,9
Delhi,Kamla Nagar,6000000,2106,4,9,9,9,9,9,9
Delhi,Vikas Puri,2200000,1006,2,9,9,9,9,9,9
Delhi,Om Nagar,2000000,2322,2,9,9,9,9,9,9
Delhi,Om Nagar,16500000,1040,2,9,9,9,9,9,9
Delhi,Alaknanda,20000000,1300,3,9,9,9,9,9,9
Delhi,Vasant Kunj,16000000,2000,3,9,9,9,9,9,9
Delhi,Block F,20500000,1125,3,9,9,9,9,9,9
Delhi,Block F,25000000,1800,3,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,4000000,1440,3,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,7000000,810,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,10000000,1125,3,9,9,9,9,9,9
Delhi,Pitampura,15500000,1175,3,9,9,9,9,9,9
Delhi,Rohini Sector 9,8500000,1150,3,9,9,9,9,9,9
Delhi,Shalimar Bagh,26500000,720,2,9,9,9,9,9,9
Delhi,DLF Golf Course,18000000,1850,3,9,9,9,9,9,9
Delhi,Sarita Vihar,3011000,1650,3,9,9,9,9,9,9
Delhi,Om Nagar,2251000,495,2,9,9,9,9,9,9
Delhi,Om Nagar,4800000,459,2,9,9,9,9,9,9
Delhi,Park End,6000000,945,3,9,9,9,9,9,9
Delhi,Om Nagar,4511000,918,3,9,9,9,9,9,9
Delhi,Om Nagar,2500000,945,2,9,9,9,9,9,9
Delhi,Om Nagar,4200000,504,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2551000,765,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2751000,459,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,4011000,540,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2591000,800,3,9,9,9,9,9,9
Delhi,West End,3500000,600,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2411000,720,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2475000,520,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,4200000,600,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,5100000,765,3,9,9,9,9,9,9
Delhi,Om Nagar,4800000,900,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,5311000,810,3,9,9,9,9,9,9
Delhi,Om Nagar,2050000,990,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2251000,495,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,2200000,530,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,3565000,580,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,4759000,780,3,9,9,9,9,9,9
Delhi,Om Nagar,3211000,909,3,9,9,9,9,9,9
Delhi,Om Nagar,3500000,675,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2621000,790,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,4151000,600,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,4800000,810,3,9,9,9,9,9,9
Delhi,Om Nagar,2591000,954,3,9,9,9,9,9,9
Delhi,Delhi,52500000,1200,2,9,9,9,9,9,9
Delhi,Shakti Nagar,2000000,4500,5,9,9,9,9,9,9
Delhi,South Delhi,3500000,3000,2,9,9,9,9,9,9
Delhi,Om Nagar,6500000,2500,2,9,9,9,9,9,9
Delhi,Om Nagar,6000000,1800,2,9,9,9,9,9,9
Delhi,Vikas Puri,2000000,1000,2,9,9,9,9,9,9
Delhi,Pitampura,35000000,556,2,9,9,9,9,9,9
Delhi,Kamla Nagar,2000000,1500,1,9,9,9,9,9,9
Delhi,Om Nagar,2000000,400,2,9,9,9,9,9,9
Delhi,Om Nagar,3200000,5625,5,9,9,9,9,9,9
Delhi,Om Nagar,3500000,1350,2,9,9,9,9,9,9
Delhi,Delhi,8000000,2700,6,9,9,9,9,9,9
Delhi,Rohini sector 24,65000000,500,2,9,9,9,9,9,9
Delhi,Kamla Nagar,52500000,1800,3,9,9,9,9,9,9
Delhi,Shakti Nagar,55000000,4502,5,9,9,9,9,9,9
Delhi,South Delhi,3500000,4501,5,9,9,9,9,9,9
Delhi,Malka Ganj,35000000,1000,2,9,9,9,9,9,9
Delhi,Delhi,2000000,505,2,9,9,9,9,9,9
Delhi,South Delhi,65000000,3000,2,9,9,9,9,9,9
Delhi,Kamla Nagar,3500000,1854,3,9,9,9,9,9,9
Delhi,Vikas Puri,30000000,1000,2,9,9,9,9,9,9
Delhi,Pitampura,2000000,2700,2,9,9,9,9,9,9
Delhi,North Campus,2300000,1160,2,9,9,9,9,9,9
Delhi,South Delhi,15000000,1400,2,9,9,9,9,9,9
Delhi,Hari Nagar,16000000,1980,4,9,9,9,9,9,9
Delhi,Delhi,7500000,645,2,9,9,9,9,9,9
Delhi,Om Nagar,220000000,1200,2,9,9,9,9,9,9
Delhi,Kamla Nagar,13000000,2322,2,9,9,9,9,9,9
Delhi,Sahibabad,30000000,2754,4,9,9,9,9,9,9
Delhi,Pitampura,5000000,2700,2,9,9,9,9,9,9
Delhi,F Block,18500000,500,1,9,9,9,9,9,9
Delhi,Block 18,16700000,1800,3,9,9,9,9,9,9
Delhi,Sector-7 Rohini,19400000,1800,3,9,9,9,9,9,9
Delhi,10 Sector Dwarka,12000000,1800,3,9,9,9,9,9,9
Delhi,Sector 6 Rohini,26500000,1200,2,9,9,9,9,9,9
Delhi,Model Town,25000000,1950,3,9,9,9,9,9,9
Delhi,Model Town,26000000,1950,3,9,9,9,9,9,9
Delhi,Model Town,27200000,1950,3,9,9,9,9,9,9
Delhi,Model Town,35500000,2450,3,9,9,9,9,9,9
Delhi,Model Town,38000000,2450,3,9,9,9,9,9,9
Delhi,Model Town,36500000,2450,3,9,9,9,9,9,9
Delhi,Model Town,27500000,2450,3,9,9,9,9,9,9
Delhi,Model Town,28500000,2450,3,9,9,9,9,9,9
Delhi,Model Town,16700000,2450,3,9,9,9,9,9,9
Delhi,Sector 6 Rohini,220000000,1200,2,9,9,9,9,9,9
Delhi,Kamla Nagar,12500000,2322,2,9,9,9,9,9,9
Delhi,Dwarka More,14000000,1957,3,9,9,9,9,9,9
Delhi,Dwarka More,16500000,1888,3,9,9,9,9,9,9
Delhi,Dwarka More,20000000,1800,3,9,9,9,9,9,9
Delhi,Dwarka More,15200000,2200,4,9,9,9,9,9,9
Delhi,Dwarka More,21000000,1700,3,9,9,9,9,9,9
Delhi,Dwarka Sector3,13500000,2200,4,9,9,9,9,9,9
Delhi,Dwarka More,16399999,1050,3,9,9,9,9,9,9
Delhi,Dwarka More,17800000,1000,3,9,9,9,9,9,9
Delhi,Dwarka More,17800000,1255,3,9,9,9,9,9,9
Delhi,Dwarka More,19500000,1999,3,9,9,9,9,9,9
Delhi,Dwarka More,17800000,2500,4,9,9,9,9,9,9
Delhi,Dwarka More,15000000,1100,3,9,9,9,9,9,9
Delhi,Dwarka More,17000000,1200,3,9,9,9,9,9,9
Delhi,Dwarka More,17000000,1440,3,9,9,9,9,9,9
Delhi,Dwarka More,21800000,1500,3,9,9,9,9,9,9
Delhi,Dwarka More,17800000,2400,4,9,9,9,9,9,9
Delhi,Dwarka More,23800000,2400,4,9,9,9,9,9,9
Delhi,Dwarka More,15200000,2350,4,9,9,9,9,9,9
Delhi,Dwarka More,22500000,1600,3,9,9,9,9,9,9
Delhi,Dwarka More,15500000,2300,4,9,9,9,9,9,9
Delhi,Dwarka More,16000000,2555,3,9,9,9,9,9,9
Delhi,Dwarka More,22300000,1850,3,9,9,9,9,9,9
Delhi,Dwarka More,13400000,2666,4,9,9,9,9,9,9
Delhi,Dwarka More,17000000,2380,3,9,9,9,9,9,9
Delhi,Dwarka More,22500000,2305,3,9,9,9,9,9,9
Delhi,Dwarka More,15500000,3240,4,9,9,9,9,9,9
Delhi,Dwarka More,22500000,2450,3,9,9,9,9,9,9
Delhi,Dwarka More,17500000,2070,3,9,9,9,9,9,9
Delhi,Dwarka More,50000000,2645,3,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,16500000,400,2,9,9,9,9,9,9
Delhi,Sector 19 Dwarka,13500000,1550,3,9,9,9,9,9,9
Delhi,Sector 22 Dwarka,91800000,1200,2,9,9,9,9,9,9
Delhi,Shivalik,465900000,2011,4,9,9,9,9,9,9
Delhi,Saket,748100000,7211,5,9,9,9,9,9,9
Delhi,Prithviraj Road,285400000,12552,8,9,9,9,9,9,9
Delhi,Chattarpur,362600000,8521,5,9,9,9,9,9,9
Delhi,Safdarjung Enclave,18000000,5523,4,9,9,9,9,9,9
Delhi,Karol Bagh,5600000,1680,3,9,9,9,9,9,9
Delhi,Sector 23,16500000,850,3,9,9,9,9,9,9
Delhi,Sector 23,80000000,2500,4,9,9,9,9,9,9
Delhi,West Punjabi Bagh,18500000,4950,5,9,9,9,9,9,9
Delhi,West Punjabi Bagh,13000000,1400,3,9,9,9,9,9,9
Delhi,Vikas Puri,12000000,1250,3,9,9,9,9,9,9
Delhi,param puri,8500000,1450,2,9,9,9,9,9,9
Delhi,Vikas Puri,13400000,900,2,9,9,9,9,9,9
Delhi,Vikas Puri,12500000,1251,3,9,9,9,9,9,9
Delhi,Vikas Puri,9000000,1000,2,9,9,9,9,9,9
Delhi,Vikas Puri,7500000,952,2,9,9,9,9,9,9
Delhi,Vikas Puri,11000000,1106,2,9,9,9,9,9,9
Delhi,Vikas Puri,2500000,1350,3,9,9,9,9,9,9
Delhi,Neb Sarai,9500000,600,1,9,9,9,9,9,9
Delhi,Delhi,350000000,1200,2,9,9,9,9,9,9
Delhi,Greater Kailash,340000000,7049,5,9,9,9,9,9,9
Delhi,Greater Kailash,9500000,6650,4,9,9,9,9,9,9
Delhi,Vasundhara Enclave,10700000,1400,3,9,9,9,9,9,9
Delhi,Vasundhara Enclave,8500000,1550,3,9,9,9,9,9,9
Delhi,Sheikh Sarai Phase2 New Delhi,19000000,900,2,9,9,9,9,9,9
Delhi,Sector 19 Dwarka,18800000,2100,4,9,9,9,9,9,9
Delhi,Vasant Kunj,7000000,1615,3,9,9,9,9,9,9
Delhi,Delhi,12000000,1125,3,9,9,9,9,9,9
Delhi,Om Enclave Mithapur Extension,47000000,1300,3,9,9,9,9,9,9
Delhi,Pitampura Vaishali,17500000,2475,4,9,9,9,9,9,9
Delhi,Pitampura,11500000,1194,3,9,9,9,9,9,9
Delhi,West Enclave,24000000,1100,3,9,9,9,9,9,9
Delhi,Noida,2000000,1650,3,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,32500000,675,2,9,9,9,9,9,9
Delhi,Delhi,50000000,1097,4,9,9,9,9,9,9
Delhi,Sainik Farms,14200000,2790,4,9,9,9,9,9,9
Delhi,Munirka,5350000,1150,2,9,9,9,9,9,9
Delhi,Khari Baoli Road,14200000,1905,3,9,9,9,9,9,9
Delhi,Munirka,50000000,1150,2,9,9,9,9,9,9
Delhi,Sainik Farms,16000000,2790,4,9,9,9,9,9,9
Delhi,Chhattarpur Enclave Phase1,17000000,1200,4,9,9,9,9,9,9
Delhi,Sarita Vihar,19000000,1650,3,9,9,9,9,9,9
Delhi,Karampura,15000000,1420,3,9,9,9,9,9,9
Delhi,Sector 13 Rohini,3200000,1050,2,9,9,9,9,9,9
Delhi,Delhi,4200000,540,2,9,9,9,9,9,9
Delhi,Delhi,4800000,720,3,9,9,9,9,9,9
Delhi,Rama Park,5211000,954,3,9,9,9,9,9,9
Delhi,Om Nagar,3500000,855,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,3200000,630,2,9,9,9,9,9,9
Delhi,Delhi,6336000,540,2,9,9,9,9,9,9
Delhi,Delhi Meerut Expressway,3500000,1180,4,9,9,9,9,9,9
Delhi,Delhi,5500000,675,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,3254999,990,3,9,9,9,9,9,9
Delhi,Delhi,2700000,725,2,9,9,9,9,9,9
Delhi,West Punjabi Bagh,2611000,580,2,9,9,9,9,9,9
Delhi,Delhi,4731000,477,2,9,9,9,9,9,9
Delhi,Rama Park,3551000,909,3,9,9,9,9,9,9
Delhi,Rama Park,5411000,720,3,9,9,9,9,9,9
Delhi,Delhi,2901000,900,3,9,9,9,9,9,9
Delhi,West Punjabi Bagh,20500000,700,3,9,9,9,9,9,9
Delhi,Palam,220000000,2350,4,9,9,9,9,9,9
Delhi,Kamla Nagar,62500000,2322,2,9,9,9,9,9,9
Delhi,Shakti Nagar,25000000,1827,3,9,9,9,9,9,9
Delhi,Alaknanda,8500000,3600,4,9,9,9,9,9,9
Delhi,Mayur Vihar 2 Phase,4500000,900,2,9,9,9,9,9,9
Delhi,Kamla Nagar,2000000,4500,5,9,9,9,9,9,9
Delhi,Kamla Nagar,2000000,1401,2,9,9,9,9,9,9
Delhi,Kamla Nagar,25000000,1300,2,9,9,9,9,9,9
Delhi,Vasant Kunj,17500000,2000,3,9,9,9,9,9,9
Delhi,Vasant Kunj,20000000,1800,3,9,9,9,9,9,9
Delhi,Vasant Kunj,7500000,1800,2,9,9,9,9,9,9
Delhi,Hari Nagar,30000000,1200,2,9,9,9,9,9,9
Delhi,Roop Nagar,6800000,2500,4,9,9,9,9,9,9
Delhi,Sector 15 Rohini,35000000,850,2,9,9,9,9,9,9
Delhi,Roop Nagar,90000000,2500,4,9,9,9,9,9,9
Delhi,Om Nagar,200000000,2250,2,9,9,9,9,9,9
Delhi,Pitampura,9500000,1510,2,9,9,9,9,9,9
